ID,Type,Epoch,Loss,Accuracy
1,Training,0,4.574556350708008,0.0
2,Training,0,4.620449266126079,0.019354838709677424
3,Training,0,4.628676539561788,0.021311475409836075
4,Validation,0,4.6234612464904785,0.05
5,Validation,0,4.578903501684016,0.022727272727272728
6,Validation,0,4.595864477611723,0.030952380952380946
7,Training,1,4.5726542472839355,0.05
8,Training,1,4.5233290272374305,0.02580645161290324
9,Training,1,4.512141712376328,0.042622950819672115
10,Validation,1,4.496547698974609,0.05
11,Validation,1,4.471497579054399,0.018181818181818184
12,Validation,1,4.45967910403297,0.03571428571428571
13,Training,2,4.253324031829834,0.1
14,Training,2,4.34745656290362,0.051612903225806465
15,Training,2,4.326813861971996,0.059016393442622946
16,Validation,2,4.2570013999938965,0.05
17,Validation,2,4.2411509427157315,0.06363636363636363
18,Validation,2,4.227014269147601,0.06190476190476192
19,Training,3,3.9986507892608643,0.1
20,Training,3,4.0924378441226095,0.10645161290322577
21,Training,3,4.074977315840174,0.11065573770491796
22,Validation,3,4.2213053703308105,0.05
23,Validation,3,3.864428823644465,0.1272727272727273
24,Validation,3,3.906572012674241,0.11598639455782316
25,Training,4,3.5560688972473145,0.25
26,Training,4,3.764038339737923,0.18387096774193545
27,Training,4,3.774518118530023,0.1680327868852459
28,Validation,4,3.729979991912842,0.05
29,Validation,4,3.546799594705755,0.14545454545454548
30,Validation,4,3.5437492302485873,0.16394557823129252
31,Training,5,3.4211761951446533,0.25
32,Training,5,3.4648464187499015,0.24032258064516127
33,Training,5,3.424199323185155,0.24180327868852458
34,Validation,5,3.1297037601470947,0.15
35,Validation,5,3.3188811432231557,0.19090909090909092
36,Validation,5,3.239129418418521,0.20170068027210888
37,Training,6,2.8135175704956055,0.5
38,Training,6,3.0977599928455968,0.3258064516129032
39,Training,6,3.0601478521941137,0.3221311475409836
40,Validation,6,3.0676987171173096,0.2
41,Validation,6,2.8787529468536377,0.21818181818181817
42,Validation,6,2.9598567485809326,0.2421768707482993
43,Training,7,2.691279888153076,0.5
44,Training,7,2.775508665269421,0.3790322580645162
45,Training,7,2.7865645142852284,0.3696721311475411
46,Validation,7,2.646014451980591,0.45
47,Validation,7,2.719668301669034,0.2863636363636364
48,Validation,7,2.7388809067862376,0.2921768707482993
49,Training,8,2.19681978225708,0.65
50,Training,8,2.421437463452739,0.5145161290322582
51,Training,8,2.407871418311948,0.4975409836065575
52,Validation,8,2.3807098865509033,0.35
53,Validation,8,2.5539702502163975,0.33636363636363636
54,Validation,8,2.504436737015134,0.36768707482993196
55,Training,9,2.046591281890869,0.7
56,Training,9,2.1310042681232577,0.5548387096774194
57,Training,9,2.1600359834608485,0.55
58,Validation,9,1.916871428489685,0.55
59,Validation,9,2.331420963460749,0.40909090909090917
60,Validation,9,2.347558918453398,0.3846938775510205
61,Training,10,1.6341989040374756,0.8
62,Training,10,1.9057557236763738,0.6451612903225806
63,Training,10,1.8946934488953138,0.6344262295081965
64,Validation,10,2.394998550415039,0.35
65,Validation,10,2.3013853918422353,0.40454545454545465
66,Validation,10,2.258856421425229,0.4272108843537415
67,Training,11,2.1426992416381836,0.5
68,Training,11,1.8473031020933581,0.6774193548387095
69,Training,11,1.8062526808410395,0.6827868852459017
70,Validation,11,2.5942883491516113,0.35
71,Validation,11,2.24241595918482,0.41818181818181815
72,Validation,11,2.2252144189107987,0.43163265306122445
73,Training,12,1.8387864828109741,0.55
74,Training,12,1.7539496267995527,0.7080645161290323
75,Training,12,1.7787745389782015,0.6819672131147542
76,Validation,12,2.470562696456909,0.35
77,Validation,12,2.241068471561779,0.41818181818181815
78,Validation,12,2.2089818829581853,0.436734693877551
79,Training,13,1.5762654542922974,0.75
80,Training,13,1.7387462008383967,0.6983870967741935
81,Training,13,1.741980640614619,0.6991803278688525
82,Validation,13,2.5518288612365723,0.3
83,Validation,13,2.172343438321894,0.440909090909091
84,Validation,13,2.221692851611546,0.419047619047619
85,Training,14,1.717548131942749,0.85
86,Training,14,1.6723003502815001,0.7080645161290323
87,Training,14,1.718976755611232,0.7098360655737707
88,Validation,14,2.280388355255127,0.45
89,Validation,14,2.1520689617503774,0.43636363636363645
90,Validation,14,2.140871090548379,0.45034013605442186
91,Training,15,1.3218748569488525,0.85
92,Training,15,1.7254409636220625,0.7290322580645162
93,Training,15,1.7084227194551562,0.7254098360655737
94,Validation,15,2.1161561012268066,0.5
95,Validation,15,2.1574310714548286,0.4454545454545455
96,Validation,15,2.1707568906602406,0.4231292517006803
97,Training,16,1.690004587173462,0.6
98,Training,16,1.6326095865618797,0.7516129032258063
99,Training,16,1.6757095641777164,0.7295081967213113
100,Validation,16,2.5761189460754395,0.35
101,Validation,16,2.1740950129248877,0.45454545454545464
102,Validation,16,2.150978621982393,0.43911564625850347
103,Training,17,1.226294755935669,0.85
104,Training,17,1.5920793894798524,0.7451612903225806
105,Training,17,1.6091302125180353,0.7450819672131147
106,Validation,17,2.0717246532440186,0.45
107,Validation,17,2.060807769948786,0.45909090909090916
108,Validation,17,2.1371517181396484,0.4513605442176871
109,Training,18,1.9656956195831299,0.65
110,Training,18,1.637997442676175,0.753225806451613
111,Training,18,1.6073913613303763,0.7639344262295084
112,Validation,18,3.0448079109191895,0.15
113,Validation,18,2.084914445877075,0.44090909090909086
114,Validation,18,2.133916389374506,0.43299319727891145
115,Training,19,1.5762604475021362,0.75
116,Training,19,1.5546767365547918,0.7612903225806452
117,Training,19,1.5578511621131272,0.7598360655737705
118,Validation,19,1.9190514087677002,0.55
119,Validation,19,2.0977562449195166,0.4454545454545454
120,Validation,19,2.1136296760468256,0.4629251700680272
