ID,Type,Epoch,Loss,Accuracy
1,Training,0,4.644829273223877,0.0
2,Training,0,4.630317534169843,0.0064516129032258064
3,Training,0,4.629219234966841,0.0139344262295082
4,Validation,0,4.535073280334473,0.0
5,Validation,0,4.5803305886008525,0.018181818181818184
6,Validation,0,4.587796688079834,0.014285714285714285
7,Training,1,4.506605625152588,0.0
8,Training,1,4.492955515461583,0.030645161290322583
9,Training,1,4.489934428793485,0.03114754098360657
10,Validation,1,4.414516448974609,0.1
11,Validation,1,4.459684155204079,0.031818181818181815
12,Validation,1,4.445208663032169,0.03775510204081633
13,Training,2,4.438668251037598,0.15
14,Training,2,4.323632809423631,0.07903225806451612
15,Training,2,4.312741170164014,0.07950819672131144
16,Validation,2,4.410035133361816,0.0
17,Validation,2,4.283408338373357,0.06818181818181818
18,Validation,2,4.237614098049345,0.07142857142857145
19,Training,3,4.099457263946533,0.05
20,Training,3,4.073739582492459,0.11290322580645157
21,Training,3,4.037797005450139,0.12377049180327865
22,Validation,3,3.9513580799102783,0.0
23,Validation,3,4.001089031046087,0.10000000000000003
24,Validation,3,3.9277274381546747,0.1163265306122449
25,Training,4,3.871554136276245,0.1
26,Training,4,3.773816531704318,0.17258064516129037
27,Training,4,3.7300118227474024,0.1786885245901639
28,Validation,4,3.2953014373779297,0.15
29,Validation,4,3.5104781064120205,0.15
30,Validation,4,3.5692953041621616,0.14421768707482993
31,Training,5,3.3579583168029785,0.35
32,Training,5,3.3283390691203456,0.27903225806451615
33,Training,5,3.351095637337106,0.26475409836065583
34,Validation,5,3.3212618827819824,0.1
35,Validation,5,3.2567524259740654,0.20454545454545456
36,Validation,5,3.310014179774693,0.19727891156462582
37,Training,6,3.0430471897125244,0.55
38,Training,6,3.071587639470254,0.3161290322580645
39,Training,6,3.0038011777596396,0.33442622950819684
40,Validation,6,3.174842357635498,0.2
41,Validation,6,3.0617194825952705,0.2545454545454546
42,Validation,6,3.0289606707436696,0.2561224489795919
43,Training,7,2.8970489501953125,0.45
44,Training,7,2.7777063462042038,0.4080645161290323
45,Training,7,2.742101317546407,0.4098360655737706
46,Validation,7,3.0483648777008057,0.35
47,Validation,7,2.81410457871177,0.26818181818181813
48,Validation,7,2.800607363382975,0.2758503401360544
49,Training,8,2.0410289764404297,0.55
50,Training,8,2.408385153739683,0.482258064516129
51,Training,8,2.3846521221223425,0.487704918032787
52,Validation,8,2.709434986114502,0.4
53,Validation,8,2.5962035439231177,0.30454545454545456
54,Validation,8,2.6410072531018938,0.3040816326530612
55,Training,9,2.450202465057373,0.55
56,Training,9,2.1199937597397835,0.5645161290322581
57,Training,9,2.084602056956682,0.5647540983606558
58,Validation,9,2.3358235359191895,0.3
59,Validation,9,2.518558393825184,0.3318181818181818
60,Validation,9,2.4736649025054205,0.34659863945578234
61,Training,10,2.1188840866088867,0.8
