ID,Type,Epoch,Loss,Accuracy
1,Training,0,4.667505741119385,0.0
2,Training,0,4.616761715181412,0.012903225806451613
3,Training,0,4.615734624080971,0.020491803278688533
4,Validation,0,4.634383678436279,0.05
5,Validation,0,4.628125104037198,0.031818181818181815
6,Validation,0,4.6394194421314054,0.026190476190476188
7,Training,1,4.5007476806640625,0.0
8,Training,1,4.504845265419252,0.0370967741935484
9,Training,1,4.503366947174072,0.035245901639344275
10,Validation,1,4.527403831481934,0.1
11,Validation,1,4.526662436398593,0.04090909090909091
12,Validation,1,4.526217483338856,0.042857142857142864
13,Training,2,4.4537153244018555,0.0
14,Training,2,4.342153703012774,0.06451612903225808
15,Training,2,4.334416991374532,0.06147540983606557
16,Validation,2,4.3652167320251465,0.1
17,Validation,2,4.367668975483287,0.05909090909090909
18,Validation,2,4.363681747799828,0.05714285714285716
19,Training,3,4.237481117248535,0.0
20,Training,3,4.062996125990344,0.13870967741935483
21,Training,3,4.058696543584104,0.12131147540983603
22,Validation,3,3.99939227104187,0.15
23,Validation,3,4.005795695564964,0.10909090909090911
24,Validation,3,4.019808723813012,0.0948979591836735
25,Training,4,3.7378997802734375,0.2
26,Training,4,3.794214687039775,0.15161290322580645
27,Training,4,3.736856339407749,0.1606557377049181
28,Validation,4,3.739560604095459,0.15
29,Validation,4,3.6622197194532915,0.17272727272727273
30,Validation,4,3.675053517023722,0.1520408163265306
31,Training,5,3.296616792678833,0.35
32,Training,5,3.3536034476372505,0.2919354838709677
33,Training,5,3.377936539102773,0.2590163934426229
34,Validation,5,3.3819515705108643,0.15
35,Validation,5,3.308404250578447,0.1727272727272727
36,Validation,5,3.384828976222447,0.14727891156462583
37,Training,6,2.896820545196533,0.6
38,Training,6,3.0657304717648413,0.3064516129032258
39,Training,6,3.0264651579935045,0.32704918032786884
40,Validation,6,2.9708781242370605,0.3
41,Validation,6,3.24137900092385,0.1590909090909091
42,Validation,6,3.2149655364808583,0.17380952380952386
43,Training,7,2.8802902698516846,0.45
44,Training,7,2.7379675911318873,0.4096774193548387
45,Training,7,2.6877451724693424,0.42295081967213116
46,Validation,7,2.929257869720459,0.25
47,Validation,7,3.0038635297255083,0.22272727272727275
48,Validation,7,2.966039316994803,0.2326530612244898
49,Training,8,2.490027666091919,0.5
50,Training,8,2.4718666845752346,0.4403225806451613
51,Training,8,2.436571373314154,0.44344262295081976
52,Validation,8,1.988720178604126,0.6
53,Validation,8,2.712833881378174,0.2954545454545454
54,Validation,8,2.739940779549735,0.2948979591836735
55,Training,9,2.486116409301758,0.45
56,Training,9,2.14359458415739,0.5387096774193548
57,Training,9,2.133196189755299,0.5278688524590163
58,Validation,9,2.347057819366455,0.2
59,Validation,9,2.6877391771836714,0.2772727272727273
60,Validation,9,2.5931038970039006,0.2897959183673469
61,Training,10,1.9908447265625,0.45
62,Training,10,1.8464414265847975,0.6209677419354839
63,Training,10,1.8413390644261094,0.6000000000000001
64,Validation,10,2.3992111682891846,0.45
65,Validation,10,2.219695871526545,0.43636363636363634
66,Validation,10,2.390252249581473,0.38469387755102036
67,Training,11,1.846573829650879,0.6
68,Training,11,1.620275782000634,0.7016129032258066
69,Training,11,1.590519754613032,0.7065573770491805
70,Validation,11,2.3131110668182373,0.3
71,Validation,11,2.1400083628567783,0.41363636363636364
72,Validation,11,2.290407197816031,0.408843537414966
73,Training,12,1.4914629459381104,0.75
74,Training,12,1.3373426006686302,0.7612903225806454
75,Training,12,1.3127716721081344,0.7721311475409838
76,Validation,12,2.4968647956848145,0.25
77,Validation,12,2.086831417950717,0.4181818181818182
78,Validation,12,2.12782575402941,0.3942176870748299
79,Training,13,0.991847038269043,0.9
80,Training,13,1.1036363897785064,0.8274193548387097
81,Training,13,1.1019506395840255,0.8172131147540983
82,Validation,13,2.07969331741333,0.5
83,Validation,13,2.0535883795131338,0.4227272727272728
84,Validation,13,2.0957106351852417,0.42585034013605444
85,Training,14,1.0108954906463623,0.75
86,Training,14,0.9132273101037548,0.8790322580645159
87,Training,14,0.8951344333711218,0.8770491803278687
88,Validation,14,2.521277904510498,0.35
89,Validation,14,1.9924472787163474,0.45909090909090916
90,Validation,14,2.005832348551069,0.45102040816326533
91,Training,15,0.7061024904251099,0.9
92,Training,15,0.717144291247091,0.9145161290322578
93,Training,15,0.7241274396904179,0.9188524590163936
94,Validation,15,2.589165210723877,0.4
95,Validation,15,2.0303397287021983,0.4454545454545455
96,Validation,15,1.9395244008018857,0.4649659863945579
97,Training,16,0.6385568380355835,0.95
98,Training,16,0.7015030845519035,0.9338709677419352
99,Training,16,0.6879073337453311,0.9385245901639344
100,Validation,16,1.6735632419586182,0.55
101,Validation,16,2.11846445907246,0.4272727272727273
102,Validation,16,1.9283053193773543,0.46530612244897945
103,Training,17,0.5466341972351074,0.95
104,Training,17,0.6308265145747892,0.9483870967741933
105,Training,17,0.6680627387078082,0.9368852459016392
106,Validation,17,1.6194566488265991,0.5
107,Validation,17,2.0113521922718394,0.45
108,Validation,17,1.9354627359481085,0.4887755102040816
109,Training,18,0.6138319373130798,1.0
110,Training,18,0.6413000283702728,0.9387096774193546
111,Training,18,0.6522234228790783,0.9401639344262298
112,Validation,18,2.5400660037994385,0.3
113,Validation,18,1.8719712062315508,0.49090909090909096
114,Validation,18,1.9012851629938399,0.4724489795918368
115,Training,19,0.5675177574157715,0.95
116,Training,19,0.6485599961973005,0.9403225806451609
117,Training,19,0.6453477403179544,0.937704918032787
118,Validation,19,1.6255099773406982,0.55
119,Validation,19,1.9662534648721868,0.45454545454545464
120,Validation,19,1.9239441383452642,0.4680272108843538
