ID,Type,Epoch,Loss,Accuracy
1,Training,0,4.586244583129883,0.0
2,Training,0,4.619007556669174,0.016129032258064516
3,Training,0,4.616474831690554,0.018852459016393448
4,Validation,0,4.561417579650879,0.0
5,Validation,0,4.579080018130216,0.022727272727272728
6,Validation,0,4.599413621993292,0.016666666666666666
7,Training,1,4.4054365158081055,0.05
8,Training,1,4.533793987766389,0.029032258064516134
9,Training,1,4.515277448247691,0.03442622950819673
10,Validation,1,4.600195407867432,0.05
11,Validation,1,4.499688625335693,0.03636363636363637
12,Validation,1,4.489845343998501,0.03333333333333334
13,Training,2,4.576620578765869,0.0
14,Training,2,4.341025537060153,0.056451612903225826
15,Training,2,4.331234935854302,0.06311475409836065
16,Validation,2,4.010367393493652,0.05
17,Validation,2,4.237001917578957,0.07727272727272728
18,Validation,2,4.3121231737590975,0.06904761904761905
19,Training,3,4.0273566246032715,0.1
20,Training,3,4.093264095244869,0.132258064516129
21,Training,3,4.067017039314646,0.121311475409836
22,Validation,3,4.12929105758667,0.1
23,Validation,3,3.856491804122925,0.12727272727272726
24,Validation,3,3.9275707403818765,0.10476190476190476
25,Training,4,3.606809616088867,0.3
26,Training,4,3.7784305541746077,0.1709677419354839
27,Training,4,3.7334831464486045,0.1836065573770492
28,Validation,4,3.48980712890625,0.15
29,Validation,4,3.496505455537276,0.1909090909090909
30,Validation,4,3.547190950030372,0.1897959183673469
31,Training,5,3.6485087871551514,0.25
32,Training,5,3.3845309826635543,0.2806451612903226
33,Training,5,3.373050971109359,0.2729508196721311
34,Validation,5,3.0000874996185303,0.35
35,Validation,5,3.352505098689686,0.24090909090909085
36,Validation,5,3.285588162285941,0.22789115646258504
37,Training,6,2.9125027656555176,0.4
38,Training,6,3.014590140311949,0.33870967741935476
39,Training,6,3.0360982808910433,0.3221311475409836
40,Validation,6,3.460739850997925,0.2
41,Validation,6,2.9754548289559106,0.2681818181818182
42,Validation,6,2.99052517754691,0.26598639455782314
43,Training,7,3.2883052825927734,0.3
44,Training,7,2.723076089735954,0.3903225806451612
45,Training,7,2.682876422757008,0.4098360655737704
46,Validation,7,2.103379487991333,0.55
47,Validation,7,2.742207418788563,0.3409090909090909
48,Validation,7,2.7513222353799,0.3261904761904762
49,Training,8,2.793940782546997,0.4
50,Training,8,2.4422288633161977,0.4741935483870967
51,Training,8,2.3938419584368096,0.4852459016393443
52,Validation,8,2.539123058319092,0.4
53,Validation,8,2.5511214949867944,0.4
54,Validation,8,2.546887375059582,0.3843537414965986
55,Training,9,2.214449405670166,0.55
56,Training,9,2.0704994278569377,0.5741935483870969
57,Training,9,2.0729259389345764,0.580327868852459
58,Validation,9,2.381639003753662,0.45
59,Validation,9,2.3780672550201416,0.4
60,Validation,9,2.351761045910063,0.43197278911564635
61,Training,10,1.9996267557144165,0.6
62,Training,10,1.780906492663968,0.6645161290322581
63,Training,10,1.794193938130238,0.6713114754098359
64,Validation,10,2.158820629119873,0.4
65,Validation,10,2.3055276545611294,0.44090909090909086
66,Validation,10,2.313566491717384,0.43673469387755093
67,Training,11,1.611191987991333,0.8
68,Training,11,1.7848184454825617,0.6983870967741937
69,Training,11,1.7660101026785178,0.7040983606557378
70,Validation,11,2.9058377742767334,0.2
71,Validation,11,2.2136754122647373,0.4636363636363636
72,Validation,11,2.3093655790601457,0.4465986394557824
73,Training,12,1.5665855407714844,0.8
